user_id,state,district,category_selected,scheme_shown,applied,approved,income_band,age_group,timestamp
USR000210,Uttarakhand,Haridwar,Agriculture & Allied Activities,PM Kisan Maan Dhan Yojana,Yes,Yes,Low,60+,2025-10-02 06:32:30
USR000211,Bihar,Madhubani,Women Empowerment & Child Welfare,One Stop Centre Scheme,Yes,Yes,Middle,60+,2025-10-09 00:05:21
USR000212,Telangana,Nalgonda,Disability Support (Divyang Schemes),Vidyasagar Scheme,Yes,Yes,High,26-40,2025-08-11 13:26:00
USR000213,Meghalaya,West Khasi Hills,SC/ST/OBC Welfare,Pre Matric Scholarship SC,Yes,No,Middle,41-60,2025-05-16 00:46:17
USR000214,Punjab,Ludhiana,Senior Citizen Welfare,Integrated Programme for Older Persons,Yes,No,Low,18-25,2026-01-20 11:46:41
USR000215,Gujarat,Surat,Education & Scholarships,Vidya Lakshmi Scheme,No,No,High,60+,2025-10-20 22:17:23
USR000216,Punjab,Sangrur,Education & Scholarships,PM Research Fellowship,Yes,No,High,26-40,2026-02-02 04:09:19
USR000217,Andhra Pradesh,Krishna,SC/ST/OBC Welfare,Venture Capital Fund SC,No,No,Middle,41-60,2025-07-28 08:41:22
USR000218,Andhra Pradesh,Guntur,Senior Citizen Welfare,Rashtriya Vayoshri Yojana,Yes,Yes,Middle,26-40,2025-05-13 15:44:13
USR000219,Haryana,Faridabad,SC/ST/OBC Welfare,Pre Matric Scholarship SC,Yes,Yes,Low,41-60,2025-07-07 01:28:16
USR000220,Himachal Pradesh,Kangra,Agriculture & Allied Activities,PM-KISAN,Yes,No,High,26-40,2025-07-15 23:42:40
USR000221,Jharkhand,Deoghar,Women Empowerment & Child Welfare,Working Women Hostel Scheme,Yes,Yes,High,18-25,2025-03-24 10:13:03
USR000222,Nagaland,Kohima,Health & Public Health,Pradhan Mantri Jan Aushadhi Yojana,No,No,Low,26-40,2025-11-25 18:54:54
USR000223,Haryana,Karnal,Health & Public Health,Ayushman Bharat PM-JAY,No,No,Low,41-60,2025-07-13 07:52:56
USR000224,Chhattisgarh,Bastar,Senior Citizen Welfare,Atal Pension Yojana,Yes,No,Low,60+,2025-10-11 01:57:44
USR000225,Uttarakhand,Bageshwar,Disability Support (Divyang Schemes),National Trust Niramaya,No,No,Middle,26-40,2025-04-27 09:24:16
USR000226,Haryana,Hisar,Health & Public Health,TB Elimination Programme,Yes,No,High,18-25,2025-03-27 11:17:49
USR000227,Tripura,South Tripura,Agriculture & Allied Activities,Kisan Credit Card,No,No,Middle,18-25,2026-01-07 06:21:23
USR000228,Punjab,Amritsar,Women Empowerment & Child Welfare,One Stop Centre Scheme,No,No,High,60+,2025-12-16 19:48:48
USR000229,Rajasthan,Barmer,SC/ST/OBC Welfare,Pre Matric Scholarship SC,No,No,High,18-25,2025-09-13 20:18:17
USR000230,Tripura,Dhalai,Women Empowerment & Child Welfare,POSHAN Abhiyaan,No,No,Middle,60+,2026-02-22 22:58:28
USR000231,Assam,Cachar,Disability Support (Divyang Schemes),Indira Gandhi Disability Pension,No,No,Middle,41-60,2026-02-20 11:42:22
USR000232,Tripura,South Tripura,Agriculture & Allied Activities,Soil Health Card Scheme,Yes,Yes,Low,18-25,2026-02-24 03:00:46
USR000233,Assam,Kamrup,Education & Scholarships,Mid Day Meal Scheme,No,No,Middle,41-60,2026-01-06 04:07:31
USR000234,Jharkhand,Giridih,SC/ST/OBC Welfare,Pre Matric Scholarship SC,No,No,Middle,18-25,2025-12-27 06:04:49
USR000235,Chhattisgarh,Durg,Education & Scholarships,National Overseas Scholarship,Yes,Yes,Middle,60+,2025-11-11 09:34:05
USR000236,Telangana,Hyderabad,Health & Public Health,Pradhan Mantri Jan Aushadhi Yojana,Yes,Yes,Low,18-25,2025-05-09 18:28:50
USR000237,Uttar Pradesh,Varanasi,Senior Citizen Welfare,PM Vaya Vandana Yojana,No,No,Low,18-25,2026-01-27 23:46:20
USR000238,Jharkhand,Dhanbad,Women Empowerment & Child Welfare,POSHAN Abhiyaan,No,No,Low,18-25,2025-09-13 05:04:00
USR000239,Gujarat,Vadodara,Health & Public Health,National Health Mission,Yes,Yes,Low,26-40,2026-02-05 14:52:16
USR000240,Nagaland,Zunheboto,SC/ST/OBC Welfare,Post Matric Scholarship OBC,No,No,High,41-60,2025-06-28 11:54:45
USR000241,Chhattisgarh,Janjgir-Champa,SC/ST/OBC Welfare,NSFDC Loan Schemes,Yes,Yes,High,41-60,2026-02-23 23:34:46
USR000242,Maharashtra,Mumbai,SC/ST/OBC Welfare,PM DAKSH Scheme,Yes,Yes,High,26-40,2025-08-24 09:02:00
USR000243,Sikkim,North Sikkim,Agriculture & Allied Activities,Agriculture Infrastructure Fund,No,No,Low,18-25,2025-08-20 13:49:04
USR000244,Rajasthan,Ajmer,Disability Support (Divyang Schemes),Deendayal Disabled Rehabilitation Scheme,No,No,Low,18-25,2026-02-20 00:38:54
USR000245,Manipur,Imphal East,Education & Scholarships,Central Sector Scholarship Scheme,Yes,Yes,Middle,26-40,2025-06-26 11:01:19
USR000246,West Bengal,Birbhum,Senior Citizen Welfare,Atal Pension Yojana,Yes,No,High,41-60,2025-04-01 03:49:31
USR000247,Rajasthan,Jaipur,Women Empowerment & Child Welfare,One Stop Centre Scheme,No,No,Middle,26-40,2026-02-27 13:36:14
USR000248,Odisha,Jajpur,Education & Scholarships,Vidya Lakshmi Scheme,No,No,High,26-40,2025-11-22 08:28:51
USR000249,Maharashtra,Mumbai,Health & Public Health,Janani Suraksha Yojana,Yes,Yes,High,26-40,2025-07-30 01:17:19
USR000250,Madhya Pradesh,Ujjain,SC/ST/OBC Welfare,Post Matric Scholarship OBC,No,No,Middle,26-40,2025-08-02 15:42:46
USR000251,Rajasthan,Jodhpur,SC/ST/OBC Welfare,Venture Capital Fund SC,Yes,Yes,High,41-60,2025-11-08 14:29:37
USR000252,Gujarat,Surat,Health & Public Health,National Health Mission,Yes,Yes,Low,41-60,2025-09-23 14:27:55
USR000253,Sikkim,South Sikkim,Disability Support (Divyang Schemes),ADIP Scheme,No,No,High,18-25,2025-07-18 10:07:04
USR000254,Uttar Pradesh,Lucknow,Senior Citizen Welfare,Rashtriya Vayoshri Yojana,Yes,No,Middle,60+,2025-08-07 04:43:21
USR000255,Bihar,Muzaffarpur,Senior Citizen Welfare,Indira Gandhi National Old Age Pension,Yes,No,Middle,18-25,2025-06-09 16:21:40
USR000256,Punjab,Sangrur,Agriculture & Allied Activities,Pradhan Mantri Fasal Bima Yojana,No,No,High,41-60,2025-10-07 05:25:57
USR000257,Uttarakhand,Nainital,SC/ST/OBC Welfare,PM DAKSH Scheme,No,No,Low,60+,2026-02-13 09:32:27
USR000258,Manipur,Imphal West,Disability Support (Divyang Schemes),National Trust Niramaya,Yes,Yes,Low,18-25,2025-05-06 12:32:16
USR000259,Karnataka,Mysore,Senior Citizen Welfare,Elderline Helpline,No,No,Low,18-25,2025-11-05 03:29:29
USR000260,Telangana,Rangareddy,Women Empowerment & Child Welfare,Mahila Shakti Kendra,No,No,Low,60+,2025-08-15 19:42:51
USR000261,Uttarakhand,Haridwar,Education & Scholarships,National Overseas Scholarship,Yes,Yes,Low,41-60,2025-10-22 22:59:21
USR000262,Meghalaya,East Khasi Hills,SC/ST/OBC Welfare,Post Matric Scholarship OBC,Yes,Yes,Middle,26-40,2026-01-26 11:25:33
USR000263,Sikkim,East Sikkim,Health & Public Health,Rashtriya Swasthya Bima Yojana,Yes,Yes,Low,26-40,2025-09-13 13:56:34
USR000264,Telangana,Medchal,Education & Scholarships,Central Sector Scholarship Scheme,No,No,Middle,18-25,2025-12-22 21:50:16
USR000265,Gujarat,Surat,Disability Support (Divyang Schemes),Accessible India Campaign,Yes,Yes,Low,41-60,2025-11-26 15:59:29
USR000266,Sikkim,West Sikkim,SC/ST/OBC Welfare,NSFDC Loan Schemes,Yes,Yes,Middle,18-25,2025-10-06 22:08:09
USR000267,Bihar,Madhubani,Health & Public Health,Janani Suraksha Yojana,Yes,Yes,Middle,26-40,2025-10-28 10:03:47
USR000268,Rajasthan,Jaipur,Senior Citizen Welfare,Atal Pension Yojana,No,No,Low,26-40,2025-11-26 00:03:10
USR000269,Nagaland,Dimapur,Senior Citizen Welfare,Integrated Programme for Older Persons,No,No,Middle,60+,2025-04-25 13:30:54
USR000270,Telangana,Rangareddy,Health & Public Health,Rashtriya Swasthya Bima Yojana,No,No,Middle,18-25,2025-11-19 09:02:00
USR000271,Chhattisgarh,Janjgir-Champa,Education & Scholarships,Top Class Education Scheme,Yes,Yes,Low,41-60,2025-12-23 20:53:40
USR000272,Manipur,Thoubal,Disability Support (Divyang Schemes),Unique Disability ID UDID,Yes,No,Middle,18-25,2025-04-25 16:33:23
USR000273,Meghalaya,East Garo Hills,SC/ST/OBC Welfare,National Fellowship OBC,Yes,No,Middle,26-40,2025-03-10 03:45:25
USR000274,Karnataka,Tumkur,Health & Public Health,Rashtriya Swasthya Bima Yojana,Yes,Yes,Middle,41-60,2025-03-26 02:46:01
USR000275,Rajasthan,Jaipur,Agriculture & Allied Activities,e-NAM,Yes,Yes,Low,41-60,2025-08-29 14:30:12
USR000276,Uttar Pradesh,Kanpur,Women Empowerment & Child Welfare,Pradhan Mantri Matru Vandana Yojana,Yes,Yes,High,26-40,2025-08-10 16:28:30
USR000277,Mizoram,Saiha,Disability Support (Divyang Schemes),Deendayal Disabled Rehabilitation Scheme,Yes,No,High,41-60,2025-03-20 19:27:07
USR000278,Haryana,Gurgaon,Senior Citizen Welfare,Indira Gandhi National Old Age Pension,No,No,Low,41-60,2025-08-22 13:40:59
USR000279,Haryana,Rohtak,Education & Scholarships,SHREYAS Scheme,Yes,Yes,High,18-25,2025-08-16 17:18:00
USR000280,Assam,Nagaon,Agriculture & Allied Activities,Agriculture Infrastructure Fund,No,No,High,41-60,2025-10-18 15:23:31
USR000281,Bihar,West Champaran,Senior Citizen Welfare,Indira Gandhi National Old Age Pension,Yes,Yes,High,26-40,2026-02-11 03:13:59
USR000282,Jharkhand,Giridih,Senior Citizen Welfare,Atal Pension Yojana,Yes,No,Low,41-60,2025-07-22 14:08:57
USR000283,Madhya Pradesh,Indore,Senior Citizen Welfare,Elderline Helpline,Yes,No,Middle,60+,2025-04-01 07:30:28
USR000284,Jharkhand,Ranchi,Disability Support (Divyang Schemes),Indira Gandhi Disability Pension,Yes,No,Low,18-25,2025-04-12 11:55:16
USR000285,Rajasthan,Jaipur,Health & Public Health,Pradhan Mantri Surakshit Matritva Abhiyan,Yes,Yes,Middle,41-60,2025-05-25 00:14:13
USR000286,Karnataka,Tumkur,Senior Citizen Welfare,Atal Pension Yojana,No,No,High,18-25,2025-10-05 07:22:16
USR000287,Odisha,Cuttack,Health & Public Health,National Digital Health Mission,Yes,Yes,Middle,18-25,2025-05-18 16:41:50
USR000288,Jharkhand,Dhanbad,Women Empowerment & Child Welfare,POSHAN Abhiyaan,No,No,Middle,41-60,2026-01-12 15:25:43
USR000289,Uttarakhand,Dehradun,Disability Support (Divyang Schemes),Deendayal Disabled Rehabilitation Scheme,Yes,No,Middle,18-25,2025-09-06 10:18:58
USR000290,Himachal Pradesh,Kangra,Disability Support (Divyang Schemes),Deendayal Disabled Rehabilitation Scheme,Yes,Yes,High,18-25,2026-01-28 00:47:26
USR000291,Chhattisgarh,Rajnandgaon,Women Empowerment & Child Welfare,Mahila Samman Savings Certificate,No,No,Middle,41-60,2025-04-25 10:04:08
USR000292,Mizoram,Kolasib,Women Empowerment & Child Welfare,Working Women Hostel Scheme,No,No,Middle,18-25,2026-01-28 18:35:44
USR000293,Rajasthan,Barmer,Agriculture & Allied Activities,PM-KISAN,No,No,High,18-25,2025-10-08 22:26:16
USR000294,Mizoram,Aizawl,SC/ST/OBC Welfare,Top Class Education SC,No,No,Low,26-40,2025-07-31 13:07:34
USR000295,Mizoram,Lunglei,Health & Public Health,Janani Suraksha Yojana,No,No,Low,60+,2025-10-17 23:56:53
USR000296,Meghalaya,Jaintia Hills,Disability Support (Divyang Schemes),Vidyasagar Scheme,Yes,Yes,Middle,18-25,2026-01-15 18:39:58
USR000297,Andhra Pradesh,Visakhapatnam,Disability Support (Divyang Schemes),Sahyogi Scheme,No,No,Middle,60+,2025-09-14 01:30:57
USR000298,Uttar Pradesh,Meerut,Health & Public Health,TB Elimination Programme,Yes,No,High,26-40,2026-01-07 07:27:28
USR000299,Himachal Pradesh,Mandi,Health & Public Health,Rashtriya Swasthya Bima Yojana,Yes,Yes,Low,60+,2025-05-18 09:49:42
USR000300,Telangana,Hyderabad,Education & Scholarships,National Means Cum Merit Scholarship,No,No,High,26-40,2025-12-13 19:58:37
USR000301,Manipur,Senapati,Women Empowerment & Child Welfare,POSHAN Abhiyaan,Yes,No,Middle,18-25,2026-02-11 12:59:17
USR000302,Manipur,Ukhrul,Women Empowerment & Child Welfare,Mahila Shakti Kendra,Yes,Yes,High,41-60,2025-10-24 13:48:31
USR000303,Chhattisgarh,Rajnandgaon,Women Empowerment & Child Welfare,Beti Bachao Beti Padhao,No,No,High,18-25,2025-05-03 14:32:19
USR000304,Punjab,Patiala,Health & Public Health,Janani Suraksha Yojana,Yes,No,Low,26-40,2025-11-08 23:00:30
USR000305,Maharashtra,Nagpur,Agriculture & Allied Activities,Paramparagat Krishi Vikas Yojana,Yes,No,High,26-40,2025-04-29 12:19:05
USR000306,Maharashtra,Nashik,Agriculture & Allied Activities,National Horticulture Mission,No,No,Middle,60+,2026-02-13 07:50:10
USR000307,Nagaland,Dimapur,Agriculture & Allied Activities,e-NAM,Yes,Yes,Middle,60+,2025-08-12 18:15:59
USR000308,Andhra Pradesh,Chittoor,Senior Citizen Welfare,Senior Citizen Savings Scheme,No,No,High,41-60,2025-05-25 17:37:38
USR000309,Kerala,Kannur,Health & Public Health,Pradhan Mantri Surakshit Matritva Abhiyan,No,No,Low,26-40,2025-04-01 22:57:04
USR000310,Chhattisgarh,Bilaspur,SC/ST/OBC Welfare,Top Class Education SC,No,No,High,60+,2025-12-09 05:42:07
USR000311,Punjab,Ferozepur,Education & Scholarships,Mid Day Meal Scheme,Yes,No,High,26-40,2025-12-05 14:44:54
USR000312,Chhattisgarh,Janjgir-Champa,Senior Citizen Welfare,PM Vaya Vandana Yojana,Yes,Yes,Middle,18-25,2025-11-11 18:28:04
USR000313,Nagaland,Tuensang,SC/ST/OBC Welfare,Credit Enhancement Scheme SC,Yes,No,Middle,26-40,2026-02-17 15:54:47
USR000314,Mizoram,Saiha,Women Empowerment & Child Welfare,Ujjawala Scheme,Yes,No,Middle,41-60,2026-01-15 16:34:18
USR000315,Tamil Nadu,Madurai,SC/ST/OBC Welfare,Top Class Education SC,Yes,No,Low,41-60,2025-11-07 15:52:46
USR000316,Maharashtra,Mumbai,Health & Public Health,Mission Indradhanush,No,No,High,41-60,2025-08-22 06:51:51
USR000317,Uttar Pradesh,Banaras,Senior Citizen Welfare,Indira Gandhi National Old Age Pension,Yes,No,Low,26-40,2025-03-31 04:51:38
USR000318,Tamil Nadu,Tiruppur,Senior Citizen Welfare,Varishtha Pension Bima Yojana,Yes,Yes,High,41-60,2025-06-21 13:42:28
USR000319,Gujarat,Surat,Senior Citizen Welfare,Senior Citizen Savings Scheme,Yes,No,High,41-60,2025-06-21 11:04:42
USR000320,Tripura,Dhalai,Education & Scholarships,Post Matric Scholarship SC,Yes,Yes,High,18-25,2025-12-29 06:41:19
USR000321,Chhattisgarh,Bilaspur,Health & Public Health,Pradhan Mantri Surakshit Matritva Abhiyan,No,No,Middle,60+,2025-03-19 00:58:38
USR000322,Telangana,Warangal,Women Empowerment & Child Welfare,Anganwadi Services ICDS,Yes,Yes,Middle,18-25,2025-09-28 22:19:17
USR000323,Uttarakhand,Pithoragarh,Senior Citizen Welfare,Elderline Helpline,Yes,Yes,Middle,26-40,2025-07-23 03:38:05
USR000324,Andhra Pradesh,Chittoor,Health & Public Health,Pradhan Mantri Surakshit Matritva Abhiyan,Yes,Yes,Low,41-60,2025-12-05 22:39:05
USR000325,Uttarakhand,Pithoragarh,Agriculture & Allied Activities,Paramparagat Krishi Vikas Yojana,Yes,No,Low,26-40,2025-08-14 18:28:42
USR000326,Assam,Kamrup,Disability Support (Divyang Schemes),Accessible India Campaign,Yes,Yes,Middle,18-25,2025-09-28 18:28:53
USR000327,Jharkhand,Dumka,Education & Scholarships,Post Matric Scholarship SC,Yes,No,High,60+,2026-02-09 00:01:49
USR000328,Madhya Pradesh,Gwalior,Senior Citizen Welfare,Annapurna Scheme,Yes,Yes,Low,18-25,2025-05-21 08:12:59
USR000329,Manipur,Thoubal,Education & Scholarships,PM Research Fellowship,Yes,No,Middle,60+,2026-01-10 04:16:37
USR000330,Tamil Nadu,Coimbatore,SC/ST/OBC Welfare,Pre Matric Scholarship SC,No,No,Middle,26-40,2025-05-02 01:11:09
USR000331,Jharkhand,Godda,SC/ST/OBC Welfare,Credit Enhancement Scheme SC,No,No,Middle,26-40,2025-04-28 14:57:03
USR000332,Telangana,Warangal,Education & Scholarships,Post Matric Scholarship SC,Yes,Yes,High,60+,2025-09-04 18:03:01
USR000333,Nagaland,Peren,Health & Public Health,Ayushman Bharat PM-JAY,Yes,Yes,Middle,41-60,2026-02-16 08:43:56
USR000334,Haryana,Rohtak,Health & Public Health,Pradhan Mantri Jan Aushadhi Yojana,Yes,Yes,Middle,26-40,2025-12-15 10:16:40
USR000335,Rajasthan,Ajmer,Health & Public Health,Pradhan Mantri Jan Aushadhi Yojana,Yes,Yes,High,41-60,2025-03-15 21:26:17
USR000336,Jharkhand,Ranchi,Senior Citizen Welfare,PM Vaya Vandana Yojana,Yes,No,Middle,26-40,2025-07-12 14:11:08
USR000337,Jharkhand,Deoghar,Agriculture & Allied Activities,e-NAM,No,No,Middle,41-60,2025-05-17 00:42:08
USR000338,Meghalaya,Jaintia Hills,SC/ST/OBC Welfare,National Fellowship SC,No,No,Middle,60+,2025-03-22 23:49:34
USR000339,Uttar Pradesh,Lucknow,SC/ST/OBC Welfare,NSFDC Loan Schemes,Yes,No,Low,60+,2025-09-24 05:49:31
USR000340,Rajasthan,Jaipur,SC/ST/OBC Welfare,Post Matric Scholarship OBC,Yes,No,Middle,26-40,2025-03-15 04:16:57
USR000341,Rajasthan,Barmer,Agriculture & Allied Activities,Agriculture Infrastructure Fund,No,No,High,26-40,2025-07-26 06:42:22
USR000342,Sikkim,North Sikkim,Agriculture & Allied Activities,PM-KISAN,Yes,Yes,Middle,26-40,2025-08-06 12:12:19
USR000343,Gujarat,Surat,Women Empowerment & Child Welfare,Ujjawala Scheme,Yes,Yes,High,18-25,2025-08-18 17:19:11
USR000344,Andhra Pradesh,Krishna,Disability Support (Divyang Schemes),ADIP Scheme,Yes,No,High,41-60,2025-05-18 05:44:15
USR000345,Madhya Pradesh,Gwalior,SC/ST/OBC Welfare,Free Coaching Scheme SC OBC,No,No,Low,41-60,2025-07-18 10:55:05
USR000346,Maharashtra,Mumbai,Disability Support (Divyang Schemes),National Trust Niramaya,No,No,High,18-25,2025-05-16 01:10:57
USR000347,Uttarakhand,Pithoragarh,Women Empowerment & Child Welfare,Pradhan Mantri Matru Vandana Yojana,Yes,No,Middle,60+,2025-08-05 06:47:32
USR000348,Mizoram,Mamit,Women Empowerment & Child Welfare,Anganwadi Services ICDS,Yes,Yes,High,26-40,2025-04-23 09:25:52
USR000349,Haryana,Faridabad,Disability Support (Divyang Schemes),Deendayal Disabled Rehabilitation Scheme,Yes,Yes,Middle,26-40,2025-10-10 22:20:04
USR000350,Andhra Pradesh,Krishna,Agriculture & Allied Activities,Agriculture Infrastructure Fund,No,No,Middle,18-25,2025-06-03 20:36:22
USR000351,Tripura,Dhalai,Senior Citizen Welfare,Indira Gandhi National Old Age Pension,Yes,No,Low,18-25,2025-03-25 20:16:29
USR000352,Telangana,Medchal,Disability Support (Divyang Schemes),Gharaunda Scheme,No,No,High,60+,2025-12-22 07:32:35
USR000353,Uttarakhand,Haridwar,Agriculture & Allied Activities,Paramparagat Krishi Vikas Yojana,No,No,Low,41-60,2025-09-12 16:30:33
USR000354,Assam,Cachar,Health & Public Health,Pradhan Mantri Surakshit Matritva Abhiyan,No,No,High,41-60,2025-12-29 05:26:20
USR000355,Rajasthan,Barmer,Agriculture & Allied Activities,Pradhan Mantri Fasal Bima Yojana,No,No,Low,60+,2025-05-31 20:24:15
USR000356,Punjab,Sangrur,Agriculture & Allied Activities,National Horticulture Mission,Yes,No,Low,41-60,2025-09-06 11:45:27
USR000357,Meghalaya,West Garo Hills,Education & Scholarships,Top Class Education Scheme,No,No,Low,26-40,2025-11-25 01:48:49
USR000358,Meghalaya,Jaintia Hills,Disability Support (Divyang Schemes),Samarth Scheme,No,No,High,60+,2025-03-05 08:00:33
USR000359,Uttarakhand,Haridwar,Disability Support (Divyang Schemes),ADIP Scheme,Yes,No,Low,60+,2025-03-20 04:10:08
USR000360,Gujarat,Rajkot,Health & Public Health,National Digital Health Mission,No,No,High,41-60,2025-08-20 08:01:53
USR000361,Odisha,Jajpur,Agriculture & Allied Activities,Kisan Credit Card,No,No,Low,41-60,2025-03-05 06:40:43
USR000362,Telangana,Warangal,Disability Support (Divyang Schemes),Gharaunda Scheme,Yes,Yes,Middle,41-60,2025-11-01 21:25:40
USR000363,Odisha,Jajpur,SC/ST/OBC Welfare,Pre Matric Scholarship SC,No,No,Low,18-25,2025-07-31 11:11:37
USR000364,Punjab,Amritsar,Education & Scholarships,SHREYAS Scheme,Yes,No,Middle,41-60,2025-07-23 17:30:10
USR000365,Andhra Pradesh,Visakhapatnam,SC/ST/OBC Welfare,National Fellowship OBC,No,No,High,60+,2026-02-12 18:43:47
USR000366,Tripura,Dhalai,Education & Scholarships,National Means Cum Merit Scholarship,Yes,Yes,Middle,41-60,2025-10-06 21:14:27
USR000367,Himachal Pradesh,Lahul,Education & Scholarships,Mid Day Meal Scheme,Yes,No,Middle,18-25,2026-02-13 03:19:15
USR000368,Haryana,Hisar,Education & Scholarships,National Overseas Scholarship,Yes,Yes,High,26-40,2025-09-22 23:02:40
USR000369,Karnataka,Bangalore,Health & Public Health,Janani Suraksha Yojana,Yes,No,High,41-60,2025-07-03 17:58:17
USR000370,Madhya Pradesh,Ujjain,Women Empowerment & Child Welfare,Anganwadi Services ICDS,No,No,Middle,41-60,2025-10-25 14:58:07
USR000371,Tripura,South Tripura,Disability Support (Divyang Schemes),Indira Gandhi Disability Pension,No,No,High,41-60,2025-10-20 05:51:22
USR000372,Madhya Pradesh,Bhopal,Education & Scholarships,PM Research Fellowship,Yes,No,High,60+,2025-09-17 17:23:06
USR000373,Bihar,East Champaran,Health & Public Health,Mission Indradhanush,Yes,No,Middle,60+,2025-06-03 06:34:08
USR000374,Chhattisgarh,Bastar,Agriculture & Allied Activities,PM-KISAN,Yes,No,Low,60+,2025-10-04 21:00:57
USR000375,Himachal Pradesh,Kinnaur,Health & Public Health,Ayushman Bharat PM-JAY,Yes,No,High,18-25,2025-10-24 03:11:19
USR000376,Uttarakhand,Pithoragarh,Women Empowerment & Child Welfare,Anganwadi Services ICDS,Yes,Yes,High,41-60,2025-09-29 17:08:00
USR000377,Uttarakhand,Almora,Senior Citizen Welfare,Rashtriya Vayoshri Yojana,Yes,Yes,Middle,41-60,2025-09-11 19:08:48
USR000378,Tripura,West Tripura,Agriculture & Allied Activities,PM-KISAN,Yes,No,High,41-60,2025-08-01 03:32:40
USR000379,Haryana,Faridabad,SC/ST/OBC Welfare,National Fellowship OBC,Yes,Yes,High,26-40,2025-06-05 11:00:59
USR000380,Kerala,Thiruvananthapuram,Health & Public Health,eSanjeevani Telemedicine,Yes,Yes,High,18-25,2025-04-26 11:56:36
USR000381,Karnataka,Belgaum,Women Empowerment & Child Welfare,Beti Bachao Beti Padhao,Yes,No,High,26-40,2025-07-30 07:28:08
USR000382,Mizoram,Kolasib,Senior Citizen Welfare,Senior Citizen Savings Scheme,No,No,Low,60+,2025-09-29 16:35:18
USR000383,Himachal Pradesh,Mandi,SC/ST/OBC Welfare,Free Coaching Scheme SC OBC,Yes,No,Low,41-60,2026-01-20 17:56:49
USR000384,Odisha,Jajpur,Education & Scholarships,Post Matric Scholarship SC,No,No,High,60+,2025-03-26 10:24:17
USR000385,West Bengal,Birbhum,Education & Scholarships,Central Sector Scholarship Scheme,Yes,Yes,Middle,18-25,2025-12-09 19:39:15
